Cluster_ID,date_ym,ConceptId_2,ConceptId_Description_2,_grp,n_codes,n
NDADM_COD,2002-04,,Other codes (395),99,395,5885
NDADM_COD,2002-05,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,30645
NDADM_COD,2002-05,73211009,73211009: Diabetes mellitus (disorder),2,null,20390
NDADM_COD,2002-05,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,4345
NDADM_COD,2002-05,170745003,170745003: Diabetic on diet only (finding),5,null,4510
NDADM_COD,2002-05,170747006,170747006: Diabetic on insulin (finding),6,null,2580
NDADM_COD,2002-05,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,10
NDADM_COD,2002-05,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,15
NDADM_COD,2002-05,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,780
NDADM_COD,2002-05,,Other codes (395),99,395,6490
NDADM_COD,2002-06,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,24760
NDADM_COD,2002-06,73211009,73211009: Diabetes mellitus (disorder),2,null,16020
NDADM_COD,2002-06,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,3510
NDADM_COD,2002-06,170745003,170745003: Diabetic on diet only (finding),5,null,3630
NDADM_COD,2002-06,170747006,170747006: Diabetic on insulin (finding),6,null,2065
NDADM_COD,2002-06,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,20
NDADM_COD,2002-06,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,25
NDADM_COD,2002-06,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,665
NDADM_COD,2002-06,,Other codes (395),99,395,5140
NDADM_COD,2002-07,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,31840
NDADM_COD,2002-07,73211009,73211009: Diabetes mellitus (disorder),2,null,20545
NDADM_COD,2002-07,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2002-07,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,4705
NDADM_COD,2002-07,170745003,170745003: Diabetic on diet only (finding),5,null,4600
NDADM_COD,2002-07,170747006,170747006: Diabetic on insulin (finding),6,null,2450
NDADM_COD,2002-07,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,15
NDADM_COD,2002-07,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,15
NDADM_COD,2002-07,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,950
NDADM_COD,2002-07,,Other codes (395),99,395,6620
NDADM_COD,2002-08,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,26415
NDADM_COD,2002-08,73211009,73211009: Diabetes mellitus (disorder),2,null,17220
NDADM_COD,2002-08,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,4020
NDADM_COD,2002-08,170745003,170745003: Diabetic on diet only (finding),5,null,3790
NDADM_COD,2002-08,170747006,170747006: Diabetic on insulin (finding),6,null,2105
NDADM_COD,2002-08,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,10
NDADM_COD,2002-08,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,15
NDADM_COD,2002-08,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,840
NDADM_COD,2002-08,,Other codes (395),99,395,5635
NDADM_COD,2002-09,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,28830
NDADM_COD,2002-09,73211009,73211009: Diabetes mellitus (disorder),2,null,18730
NDADM_COD,2002-09,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,4180
NDADM_COD,2002-09,170745003,170745003: Diabetic on diet only (finding),5,null,4270
NDADM_COD,2002-09,170747006,170747006: Diabetic on insulin (finding),6,null,2335
NDADM_COD,2002-09,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,20
NDADM_COD,2002-09,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,20
NDADM_COD,2002-09,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,910
NDADM_COD,2002-09,,Other codes (395),99,395,6260
NDADM_COD,2002-10,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,32245
NDADM_COD,2002-10,73211009,73211009: Diabetes mellitus (disorder),2,null,20930
NDADM_COD,2002-10,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2002-10,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,4800
NDADM_COD,2002-10,170745003,170745003: Diabetic on diet only (finding),5,null,4665
NDADM_COD,2002-10,170747006,170747006: Diabetic on insulin (finding),6,null,2620
NDADM_COD,2002-10,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,25
NDADM_COD,2002-10,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,30
NDADM_COD,2002-10,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,970
NDADM_COD,2002-10,,Other codes (395),99,395,6835
NDADM_COD,2002-11,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,31855
NDADM_COD,2002-11,73211009,73211009: Diabetes mellitus (disorder),2,null,20045
NDADM_COD,2002-11,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,4800
NDADM_COD,2002-11,170745003,170745003: Diabetic on diet only (finding),5,null,4620
NDADM_COD,2002-11,170747006,170747006: Diabetic on insulin (finding),6,null,2670
NDADM_COD,2002-11,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,20
NDADM_COD,2002-11,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,15
NDADM_COD,2002-11,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1005
NDADM_COD,2002-11,,Other codes (395),99,395,6755
NDADM_COD,2002-12,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,28570
NDADM_COD,2002-12,73211009,73211009: Diabetes mellitus (disorder),2,null,17435
NDADM_COD,2002-12,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,4455
NDADM_COD,2002-12,170745003,170745003: Diabetic on diet only (finding),5,null,4095
NDADM_COD,2002-12,170747006,170747006: Diabetic on insulin (finding),6,null,2225
NDADM_COD,2002-12,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,15
NDADM_COD,2002-12,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,20
NDADM_COD,2002-12,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,810
NDADM_COD,2002-12,,Other codes (395),99,395,5915
NDADM_COD,2003-01,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,50145
NDADM_COD,2003-01,73211009,73211009: Diabetes mellitus (disorder),2,null,24860
NDADM_COD,2003-01,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,7100
NDADM_COD,2003-01,170745003,170745003: Diabetic on diet only (finding),5,null,5440
NDADM_COD,2003-01,170747006,170747006: Diabetic on insulin (finding),6,null,3040
NDADM_COD,2003-01,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,35
NDADM_COD,2003-01,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,40
NDADM_COD,2003-01,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1510
NDADM_COD,2003-01,,Other codes (395),99,395,9845
NDADM_COD,2003-02,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,34445
NDADM_COD,2003-02,73211009,73211009: Diabetes mellitus (disorder),2,null,20360
NDADM_COD,2003-02,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-02,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,4940
NDADM_COD,2003-02,170745003,170745003: Diabetic on diet only (finding),5,null,5120
NDADM_COD,2003-02,170747006,170747006: Diabetic on insulin (finding),6,null,2815
NDADM_COD,2003-02,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,15
NDADM_COD,2003-02,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,20
NDADM_COD,2003-02,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1065
NDADM_COD,2003-02,,Other codes (395),99,395,7175
NDADM_COD,2003-03,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,38745
NDADM_COD,2003-03,73211009,73211009: Diabetes mellitus (disorder),2,null,22685
NDADM_COD,2003-03,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-03,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,5370
NDADM_COD,2003-03,170745003,170745003: Diabetic on diet only (finding),5,null,5660
NDADM_COD,2003-03,170747006,170747006: Diabetic on insulin (finding),6,null,3025
NDADM_COD,2003-03,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,30
NDADM_COD,2003-03,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,35
NDADM_COD,2003-03,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1265
NDADM_COD,2003-03,,Other codes (395),99,395,8255
NDADM_COD,2003-04,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,38515
NDADM_COD,2003-04,73211009,73211009: Diabetes mellitus (disorder),2,null,21690
NDADM_COD,2003-04,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-04,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,5250
NDADM_COD,2003-04,170745003,170745003: Diabetic on diet only (finding),5,null,5385
NDADM_COD,2003-04,170747006,170747006: Diabetic on insulin (finding),6,null,2910
NDADM_COD,2003-04,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,35
NDADM_COD,2003-04,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,30
NDADM_COD,2003-04,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1165
NDADM_COD,2003-04,,Other codes (395),99,395,7815
NDADM_COD,2003-05,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,38505
NDADM_COD,2003-05,73211009,73211009: Diabetes mellitus (disorder),2,null,21675
NDADM_COD,2003-05,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,5335
NDADM_COD,2003-05,170745003,170745003: Diabetic on diet only (finding),5,null,5290
NDADM_COD,2003-05,170747006,170747006: Diabetic on insulin (finding),6,null,2820
NDADM_COD,2003-05,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,20
NDADM_COD,2003-05,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,20
NDADM_COD,2003-05,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1120
NDADM_COD,2003-05,,Other codes (395),99,395,7775
NDADM_COD,2003-06,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,41680
NDADM_COD,2003-06,73211009,73211009: Diabetes mellitus (disorder),2,null,22245
NDADM_COD,2003-06,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-06,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,5720
NDADM_COD,2003-06,170745003,170745003: Diabetic on diet only (finding),5,null,5525
NDADM_COD,2003-06,170747006,170747006: Diabetic on insulin (finding),6,null,3110
NDADM_COD,2003-06,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,40
NDADM_COD,2003-06,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,35
NDADM_COD,2003-06,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1290
NDADM_COD,2003-06,,Other codes (395),99,395,8395
NDADM_COD,2003-07,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,44125
NDADM_COD,2003-07,73211009,73211009: Diabetes mellitus (disorder),2,null,24300
NDADM_COD,2003-07,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,6320
NDADM_COD,2003-07,170745003,170745003: Diabetic on diet only (finding),5,null,6135
NDADM_COD,2003-07,170747006,170747006: Diabetic on insulin (finding),6,null,3435
NDADM_COD,2003-07,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,35
NDADM_COD,2003-07,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,40
NDADM_COD,2003-07,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1510
NDADM_COD,2003-07,,Other codes (395),99,395,9180
NDADM_COD,2003-08,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,35165
NDADM_COD,2003-08,73211009,73211009: Diabetes mellitus (disorder),2,null,19290
NDADM_COD,2003-08,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-08,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,5080
NDADM_COD,2003-08,170745003,170745003: Diabetic on diet only (finding),5,null,4705
NDADM_COD,2003-08,170747006,170747006: Diabetic on insulin (finding),6,null,2695
NDADM_COD,2003-08,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,35
NDADM_COD,2003-08,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,25
NDADM_COD,2003-08,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1265
NDADM_COD,2003-08,,Other codes (395),99,395,7450
NDADM_COD,2003-09,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,44465
NDADM_COD,2003-09,73211009,73211009: Diabetes mellitus (disorder),2,null,23770
NDADM_COD,2003-09,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-09,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,6435
NDADM_COD,2003-09,170745003,170745003: Diabetic on diet only (finding),5,null,5975
NDADM_COD,2003-09,170747006,170747006: Diabetic on insulin (finding),6,null,3485
NDADM_COD,2003-09,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,45
NDADM_COD,2003-09,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,45
NDADM_COD,2003-09,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1520
NDADM_COD,2003-09,,Other codes (395),99,395,9370
NDADM_COD,2003-10,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,46270
NDADM_COD,2003-10,73211009,73211009: Diabetes mellitus (disorder),2,null,25515
NDADM_COD,2003-10,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-10,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,6710
NDADM_COD,2003-10,170745003,170745003: Diabetic on diet only (finding),5,null,6370
NDADM_COD,2003-10,170747006,170747006: Diabetic on insulin (finding),6,null,3805
NDADM_COD,2003-10,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,55
NDADM_COD,2003-10,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,60
NDADM_COD,2003-10,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1670
NDADM_COD,2003-10,,Other codes (395),99,395,9905
NDADM_COD,2003-11,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,43300
NDADM_COD,2003-11,73211009,73211009: Diabetes mellitus (disorder),2,null,23205
NDADM_COD,2003-11,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-11,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,6180
NDADM_COD,2003-11,170745003,170745003: Diabetic on diet only (finding),5,null,6080
NDADM_COD,2003-11,170747006,170747006: Diabetic on insulin (finding),6,null,3475
NDADM_COD,2003-11,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,50
NDADM_COD,2003-11,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,60
NDADM_COD,2003-11,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1660
NDADM_COD,2003-11,,Other codes (395),99,395,9210
NDADM_COD,2003-12,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,43265
NDADM_COD,2003-12,73211009,73211009: Diabetes mellitus (disorder),2,null,22750
NDADM_COD,2003-12,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2003-12,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,6295
NDADM_COD,2003-12,170745003,170745003: Diabetic on diet only (finding),5,null,5885
NDADM_COD,2003-12,170747006,170747006: Diabetic on insulin (finding),6,null,3375
NDADM_COD,2003-12,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,40
NDADM_COD,2003-12,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,35
NDADM_COD,2003-12,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1455
NDADM_COD,2003-12,,Other codes (395),99,395,9160
NDADM_COD,2004-01,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,61415
NDADM_COD,2004-01,73211009,73211009: Diabetes mellitus (disorder),2,null,27640
NDADM_COD,2004-01,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-01,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,8390
NDADM_COD,2004-01,170745003,170745003: Diabetic on diet only (finding),5,null,7035
NDADM_COD,2004-01,170747006,170747006: Diabetic on insulin (finding),6,null,4590
NDADM_COD,2004-01,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,85
NDADM_COD,2004-01,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,90
NDADM_COD,2004-01,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,2150
NDADM_COD,2004-01,,Other codes (395),99,395,12190
NDADM_COD,2004-02,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,47540
NDADM_COD,2004-02,73211009,73211009: Diabetes mellitus (disorder),2,null,24495
NDADM_COD,2004-02,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-02,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,6660
NDADM_COD,2004-02,170745003,170745003: Diabetic on diet only (finding),5,null,7095
NDADM_COD,2004-02,170747006,170747006: Diabetic on insulin (finding),6,null,4670
NDADM_COD,2004-02,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,110
NDADM_COD,2004-02,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,115
NDADM_COD,2004-02,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1755
NDADM_COD,2004-02,,Other codes (395),99,395,9910
NDADM_COD,2004-03,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,56095
NDADM_COD,2004-03,73211009,73211009: Diabetes mellitus (disorder),2,null,27840
NDADM_COD,2004-03,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-03,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,7740
NDADM_COD,2004-03,170745003,170745003: Diabetic on diet only (finding),5,null,8650
NDADM_COD,2004-03,170747006,170747006: Diabetic on insulin (finding),6,null,5400
NDADM_COD,2004-03,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,135
NDADM_COD,2004-03,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,140
NDADM_COD,2004-03,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1985
NDADM_COD,2004-03,,Other codes (395),99,395,11225
NDADM_COD,2004-04,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,49855
NDADM_COD,2004-04,73211009,73211009: Diabetes mellitus (disorder),2,null,23490
NDADM_COD,2004-04,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-04,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,6815
NDADM_COD,2004-04,170745003,170745003: Diabetic on diet only (finding),5,null,7510
NDADM_COD,2004-04,170747006,170747006: Diabetic on insulin (finding),6,null,4805
NDADM_COD,2004-04,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,150
NDADM_COD,2004-04,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,150
NDADM_COD,2004-04,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1730
NDADM_COD,2004-04,,Other codes (395),99,395,9580
NDADM_COD,2004-05,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,48400
NDADM_COD,2004-05,73211009,73211009: Diabetes mellitus (disorder),2,null,22845
NDADM_COD,2004-05,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-05,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,6720
NDADM_COD,2004-05,170745003,170745003: Diabetic on diet only (finding),5,null,7545
NDADM_COD,2004-05,170747006,170747006: Diabetic on insulin (finding),6,null,4860
NDADM_COD,2004-05,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,155
NDADM_COD,2004-05,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,155
NDADM_COD,2004-05,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1700
NDADM_COD,2004-05,,Other codes (395),99,395,9280
NDADM_COD,2004-06,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,53795
NDADM_COD,2004-06,73211009,73211009: Diabetes mellitus (disorder),2,null,24965
NDADM_COD,2004-06,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-06,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,7385
NDADM_COD,2004-06,170745003,170745003: Diabetic on diet only (finding),5,null,8160
NDADM_COD,2004-06,170747006,170747006: Diabetic on insulin (finding),6,null,5410
NDADM_COD,2004-06,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,200
NDADM_COD,2004-06,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,180
NDADM_COD,2004-06,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1845
NDADM_COD,2004-06,,Other codes (395),99,395,10335
NDADM_COD,2004-07,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,53330
NDADM_COD,2004-07,73211009,73211009: Diabetes mellitus (disorder),2,null,24800
NDADM_COD,2004-07,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-07,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,7615
NDADM_COD,2004-07,170745003,170745003: Diabetic on diet only (finding),5,null,8155
NDADM_COD,2004-07,170747006,170747006: Diabetic on insulin (finding),6,null,5405
NDADM_COD,2004-07,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,235
NDADM_COD,2004-07,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,225
NDADM_COD,2004-07,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,2010
NDADM_COD,2004-07,,Other codes (395),99,395,10465
NDADM_COD,2004-08,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,49190
NDADM_COD,2004-08,73211009,73211009: Diabetes mellitus (disorder),2,null,22690
NDADM_COD,2004-08,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-08,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,7015
NDADM_COD,2004-08,170745003,170745003: Diabetic on diet only (finding),5,null,7135
NDADM_COD,2004-08,170747006,170747006: Diabetic on insulin (finding),6,null,5150
NDADM_COD,2004-08,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,255
NDADM_COD,2004-08,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,235
NDADM_COD,2004-08,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1820
NDADM_COD,2004-08,,Other codes (395),99,395,9875
NDADM_COD,2004-09,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,55450
NDADM_COD,2004-09,73211009,73211009: Diabetes mellitus (disorder),2,null,24610
NDADM_COD,2004-09,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-09,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,7870
NDADM_COD,2004-09,170745003,170745003: Diabetic on diet only (finding),5,null,8235
NDADM_COD,2004-09,170747006,170747006: Diabetic on insulin (finding),6,null,5755
NDADM_COD,2004-09,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,250
NDADM_COD,2004-09,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,275
NDADM_COD,2004-09,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,2025
NDADM_COD,2004-09,,Other codes (395),99,395,10585
NDADM_COD,2004-10,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,54040
NDADM_COD,2004-10,73211009,73211009: Diabetes mellitus (disorder),2,null,24775
NDADM_COD,2004-10,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-10,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,7945
NDADM_COD,2004-10,170745003,170745003: Diabetic on diet only (finding),5,null,7895
NDADM_COD,2004-10,170747006,170747006: Diabetic on insulin (finding),6,null,5585
NDADM_COD,2004-10,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,295
NDADM_COD,2004-10,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,310
NDADM_COD,2004-10,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,2225
NDADM_COD,2004-10,,Other codes (395),99,395,10280
NDADM_COD,2004-11,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,61410
NDADM_COD,2004-11,73211009,73211009: Diabetes mellitus (disorder),2,null,27375
NDADM_COD,2004-11,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-11,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,8755
NDADM_COD,2004-11,170745003,170745003: Diabetic on diet only (finding),5,null,9125
NDADM_COD,2004-11,170747006,170747006: Diabetic on insulin (finding),6,null,6280
NDADM_COD,2004-11,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,390
NDADM_COD,2004-11,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,345
NDADM_COD,2004-11,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,2545
NDADM_COD,2004-11,,Other codes (395),99,395,11355
NDADM_COD,2004-12,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,54435
NDADM_COD,2004-12,73211009,73211009: Diabetes mellitus (disorder),2,null,23490
NDADM_COD,2004-12,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,2004-12,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,7985
NDADM_COD,2004-12,170745003,170745003: Diabetic on diet only (finding),5,null,7660
NDADM_COD,2004-12,170747006,170747006: Diabetic on insulin (finding),6,null,5200
NDADM_COD,2004-12,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,325
NDADM_COD,2004-12,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,325
NDADM_COD,2004-12,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,1875
NDADM_COD,2004-12,,Other codes (395),99,395,9745
