dataset,column_name,archived_on,completeness
msds_v2_maternity_care_plan,reasonchangedelsettingant,2025-11-04,2.819
nicor_acs_combined,CCG_OF_REGISTRATION,2025-04-24,98.37
nicor_acs_combined,MAJOR_AORTIC,2025-04-24,99.728
nicor_acs_combined,PRE_OPERATIVE_HEART_RHYTHM,2025-04-24,94.672
nicor_acs_combined,REPEAT_AORTIC_VALVE_OP,2025-04-24,0
nicor_acs_combined,PULMONARY_VALVE_IMPLANT_TYPE,2025-04-24,0.295
nicor_acs_combined,VAD_USED2,2025-04-24,0
nicor_acs_combined,DATE_AND_TIME_OF_OPERATION,2025-04-24,100
nicor_acs_combined,REASON_FOR_IMPELLER_DEVICE2,2025-04-24,0
nicor_acs_combined,CCG_OF_RESIDENCE,2025-04-24,98.897
nicor_acs_combined,PULMONARY_VALVE_PROCEDURE,2025-04-24,0.303
nicor_acs_combined,FIRST_OPERATOR_CALMAN_YEAR_OF_TRAINEE,2025-04-24,0
nicor_acs_combined,INTERVAL_SURGERY_AND_LAST_MI,2025-04-24,98.553
nicor_acs_combined,IMPELLER_DEVICE_USED2,2025-04-24,0
nicor_acs_combined,NON_CARDIOPLEG_MYOCARD_PROTECT,2025-04-24,10.426
nicor_acs_combined,PRESENTATION,2025-04-24,8.873
nicor_acs_combined,ANGINA_STATUS_PRE_SURGERY,2025-04-24,53.691
nicor_acs_combined,PREVIOUS_CARDIAC_SURGERY,2025-04-24,91.707
nicor_acs_combined,FIRST_ASSISTANT_CALMAN_YEAR_OF_TRAINEE,2025-04-24,0
nicor_acs_combined,REASON_FOR_VAD3,2025-04-24,0
nicor_acs_combined,GRAFT_SITE,2025-04-24,58.243
nicor_acs_combined,NEW_POST_OP_NEUROLOGICAL_DYSF,2025-04-24,96.9
nicor_acs_combined,REPEAT_TRICUSPID_VALVE_OP,2025-04-24,0.04
nicor_acs_combined,REASON_FOR_IABP1,2025-04-24,0
nicor_acs_combined,HISTORY_OF_NEUROLOGICAL_DYSFN,2025-04-24,97.62
nicor_acs_combined,AORTIC_PROC_DESC_AORTA_SEG2,2025-04-24,0.501
nicor_acs_combined,VAD_USED3,2025-04-24,0
nicor_acs_combined,AORTIC_VALVE_HAEMODYN_PATH,2025-04-24,32.141
nicor_acs_combined,NUMBER_AORTA_SEGMENTS_OPERATED,2025-04-24,14.022
nicor_acs_combined,6_01_DISCUSSED_AT_DOCUMENTED_QUORATE_PREOP_MDT,2025-04-24,38.819
nicor_acs_combined,IABP_USED2,2025-04-24,0
nicor_acs_combined,DSWI,2025-04-24,80.057
nicor_acs_combined,DIABETES_MANAGEMENT,2025-04-24,98.902
nicor_acs_combined,TOTAL_CIRCULATORY_ARREST_TIME,2025-04-24,0
nicor_acs_combined,NUMBER_OF_PREVIOUS_HEART_OPS,2025-04-24,70.32
nicor_acs_combined,RETURN_TO_THEATRE,2025-04-24,93.572
nicor_acs_combined,REPEAT_MITRAL_VALVE_OP,2025-04-24,0.502
nicor_acs_combined,SEX,2025-04-24,99.952
nicor_acs_combined,SEVERITY_OF_AVS_EOA_IN_CM2,2025-04-24,17.22
nicor_acs_combined,VAD_USED1,2025-04-24,0
nicor_acs_combined,EXTRACARDIAC_ARTERIOPATHY,2025-04-24,99.312
nicor_acs_combined,REPEAT_PULMONARY_VALVE_OP,2025-04-24,0.058
nicor_acs_combined,VALVES_REPLACED_REPAIRED,2025-04-24,48.72
nicor_acs_combined,IV_INOTROPES_PRIOR_TO_ANAESTH,2025-04-24,99.319
nicor_acs_combined,NAT_AORTIC_VALVE_PATH,2025-04-24,31.129
nicor_acs_combined,IABP_USED1,2025-04-24,0
nicor_acs_combined,SEVERITY_OF_AVS_GRADIENT_MMHG,2025-04-24,19.088
nicor_acs_combined,PREVIOUS_PCI,2025-04-24,96.654
nicor_acs_combined,PATIENT_STATUS_AT_DISCHARGE,2025-04-24,99.327
nicor_acs_combined,REASON_FOR_OTHER_SUPPORT_DEV3,2025-04-24,0
nicor_acs_combined,NAT_MITRAL_VALVE_PATH,2025-04-24,14.195
nicor_acs_combined,AORTIC_PATH_ASCENDING_SEG1,2025-04-24,7.903
nicor_acs_combined,IABP_USED3,2025-04-24,0
nicor_acs_combined,NEW_HAEMOFILT_OR_DIAL_POST_OP,2025-04-24,97.065
nicor_acs_combined,ProductionDate,2025-04-24,100
nicor_acs_combined,OTHER_CARDIAC_PROCS,2025-04-24,99.816
nicor_acs_combined,AORTIC_VALVE_TYPE,2025-04-24,31.928
nicor_acs_combined,PREDOMINANT_MYOCARDIAL_PROTECT,2025-04-24,93.525
nicor_acs_combined,TRICUSPID_VALVE_TYPE,2025-04-24,2.74
nicor_acs_combined,HISTORY_OF_HYPERTENSION,2025-04-24,99.104
nicor_acs_combined,CABG,2025-04-24,99.926
nicor_acs_combined,NAT_TRICUSPID_VALVE_PATH,2025-04-24,3.686
nicor_acs_combined,LA_OF_REGISTRATION,2025-04-24,98.11
nicor_acs_combined,GRAFT_ANASTOMOSIS,2025-04-24,55.991
nicor_acs_combined,CARDIOPLEGIA_TEMPERATURE,2025-04-24,88.76
nicor_acs_combined,TRICUSPID_VALVE_HAEMODYN_PATH,2025-04-24,3.731
nicor_acs_combined,ICS_OF_RESIDENCE,2025-04-24,88.576
nicor_acs_combined,VENTILATED_PRE_OPERATION,2025-04-24,98.8
nicor_acs_combined,ADMISSION_DATE,2025-04-24,99.564
nicor_acs_combined,AORTIC_VALVE_IMPLANT_TYPE,2025-04-24,31.714
nicor_acs_combined,REASON_FOR_IMPELLER_DEVICE3,2025-04-24,0
nicor_acs_combined,AORTIC_PATH_ABDOMINAL_SEG1,2025-04-24,0.178
nicor_acs_combined,AORTIC_VALVE_OR_RING_SIZE_MM,2025-04-24,32.256
nicor_acs_combined,TRICUSPID_VALVE_IMPLANT_TYPE,2025-04-24,1.756
nicor_acs_combined,DATE_DISCHARGE_OR_HOSP_DEATH,2025-04-24,0
nicor_acs_combined,ICS_OF_REGISTRATION,2025-04-24,98.169
nicor_acs_combined,PULMONARY_VALVE_SIZE,2025-04-24,0.25
nicor_acs_combined,GRAFT_CONDUIT,2025-04-24,58.192
nicor_acs_combined,AORTIC_PROC_ASCENDING_SEG2,2025-04-24,7.577
nicor_acs_combined,LSOA_OF_REGISTRATION,2025-04-24,98.109
nicor_acs_combined,WEIGHT,2025-04-24,0
nicor_acs_combined,CATEGORY_OF_AVS,2025-04-24,21.833
nicor_acs_combined,6_06_PLATELET_TRANSFUSION_TOTAL_UNITS_INTRA_AND_POST_OP,2025-04-24,14.497
nicor_acs_combined,DATE_OF_LAST_CARDIAC_OPERATION,2025-04-24,4.556
nicor_acs_combined,PA_SYSTOLIC,2025-04-24,22.296
nicor_acs_combined,DISCHARGE_DESTINATION_CARDIO,2025-04-24,96.366
nicor_acs_combined,AORTIC_PROC_ABDOMINAL_SEG2,2025-04-24,0.16
nicor_acs_combined,DSWI_TREATMENT,2025-04-24,0.486
nicor_acs_combined,6_05_FRESH_FROZEN_PLASMA_FFP_TRANSFUSION_TOTAL_UNITS_INTRA_AND_POST_OP,2025-04-24,14.018
nicor_acs_combined,VERSION_FILE_SUBMITTED_IN,2025-04-24,100
nicor_acs_combined,MITRAL_VALVE_HAEMODYN_PATH,2025-04-24,14.497
nicor_acs_combined,CARDIOPULMONARY_BYPASS,2025-04-24,95.962
nicor_acs_combined,EXTENT_OF_CORONARY_VESSEL_DIS,2025-04-24,95.008
nicor_acs_combined,LEFT_VENTRICULAR_FUNCTION,2025-04-24,74.52
nicor_acs_combined,REASON_FOR_OTHER_SUPPORT_DEV1,2025-04-24,0
nicor_acs_combined,LA_OF_RESIDENCE,2025-04-24,98.856
nicor_acs_combined,CARDIOPLEGIA_SOLUTION,2025-04-24,86.819
nicor_acs_combined,HISTORY_OF_NEUROLOGICAL_DIS,2025-04-24,98.629
nicor_acs_combined,CARDIOPLEGIA_TIMING,2025-04-24,88.832
nicor_acs_combined,ACTUAL_CREATININE_AT_SURGERY,2025-04-24,0
nicor_acs_combined,TRICUSPID_VALVE_SIZE,2025-04-24,3.56
nicor_acs_combined,HEIGHT,2025-04-24,0
nicor_acs_combined,HISTORY_OF_PULMONARY_DISEASE,2025-04-24,49.097
nicor_acs_combined,LSOA_OF_RESIDENCE,2025-04-24,98.855
nicor_acs_combined,IMPELLER_DEVICE_USED3,2025-04-24,0
nicor_acs_combined,DATE_OF_LAST_CATHETERISATION,2025-04-24,70.923
nicor_acs_combined,REASON_FOR_IMPELLER_DEVICE1,2025-04-24,0
nicor_acs_combined,OTHER_SUPPORT_DEVICE_USED2,2025-04-24,0
nicor_acs_combined,3_96_SURGICAL_INCISION,2025-04-24,89.919
nicor_acs_combined,MITRAL_VALVE_SIZE,2025-04-24,14.74
nicor_acs_combined,RENAL_FUNCTION_DIALYSIS,2025-04-24,98.089
nicor_acs_combined,6_03_BLOOD_PRODUCT_TRANSFUSION_INTRA_AND_OR_POST_OP,2025-04-24,31.139
nicor_acs_combined,MITRAL_VALVE_TYPE,2025-04-24,12.442
nicor_acs_combined,OTHER_ACTUAL_CARDIAC_PROCS,2025-04-24,14.458
nicor_acs_combined,NUMBER_OF_PREVIOUS_MIS,2025-04-24,99.06
nicor_acs_combined,6_02_HAEMOGLOBIN_AT_TIME_OF_SURGERY,2025-04-24,0
nicor_acs_combined,LEFT_HEART_CATHETERISATION,2025-04-24,97.591
nicor_acs_combined,PERSON_ID_DEID,2025-04-24,99.249
nicor_acs_combined,5_01_UNIT_COLLECTIVE_RESPONSIBILITY_CASE,2025-04-24,63.626
nicor_acs_combined,MITRAL_VALVE_PROCEDURE,2025-04-24,15.151
nicor_acs_combined,DYSPNOEA_STATUS_PRE_SURGERY,2025-04-24,96.075
nicor_acs_combined,CARDIOGENIC_SHOCK_PRE_OP,2025-04-24,99.294
nicor_acs_combined,TRICUSPID_VALVE_PROCEDURE,2025-04-24,3.927
nicor_acs_combined,NEUROPROTECTION,2025-04-24,9.93
nicor_acs_combined,GP_PRACTICE_CODE_TRACED,2025-04-24,98.378
nicor_acs_combined,TOTAL_DISTAL_CORONARY_ANASTAM,2025-04-24,60.118
nicor_acs_combined,AORTIC_PATH_DESC_AORTA_SEG1,2025-04-24,0.616
nicor_acs_combined,EJECTION_FRACTION_CATEGORY,2025-04-24,98.201
nicor_acs_combined,AETIOLOGY,2025-04-24,8.751
nicor_acs_combined,NAT_PULMONARY_VALVE_PATH,2025-04-24,0.262
nicor_acs_combined,FIRST_ASSISTANT_GRADE,2025-04-24,0
nicor_acs_combined,FIRST_OPERATOR_GRADE,2025-04-24,0
nicor_acs_combined,REASON_FOR_VAD1,2025-04-24,0
nicor_acs_combined,IV_NITRATES_OR_ANY_HEPARIN,2025-04-24,2.516
nicor_acs_combined,MITRAL_VALVE_IMPLANT_TYPE,2025-04-24,9.819
nicor_acs_combined,OPERATIVE_URGENCY,2025-04-24,99.869
nicor_acs_combined,HOSPITAL_IDENTIFIER,2025-04-24,100
nicor_acs_combined,AORTIC_VALVE_PROCEDURE,2025-04-24,33.077
nicor_acs_combined,CARDIOPLEGIA_INFUSION_MODE,2025-04-24,86.938
nicor_acs_combined,AORTIC_PATH_ROOT_SEG1,2025-04-24,4.487
nicor_acs_combined,OTHER_SUPPORT_DEVICE_USED1,2025-04-24,0
nicor_acs_combined,PULMONARY_VALVE_HAEMODYN_PATH,2025-04-24,0.287
nicor_acs_combined,MONTH_YEAR_OF_BIRTH,2025-04-24,100
nicor_acs_combined,CIGARETTE_SMOKING_HISTORY,2025-04-24,98.376
nicor_acs_combined,CUMULATIVE_CROSS_CLAMP_TIME,2025-04-24,0
nicor_acs_combined,AORTIC_PATH_ARCH_SEG1,2025-04-24,1.926
nicor_acs_combined,VALVE,2025-04-24,99.881
nicor_acs_combined,AORTIC_PROC_ARCH_SEG2,2025-04-24,0.817
nicor_acs_combined,AORTIC_PROC_ROOT_SEG2,2025-04-24,3.845
nicor_acs_combined,IMPELLER_DEVICE_USED1,2025-04-24,0
nicor_acs_combined,ADMINISTRATIVE_CATEGORY,2025-04-24,99.389
nicor_acs_combined,OTHER_SUPPORT_DEVICE_USED3,2025-04-24,0
nicor_acs_combined,REASON_FOR_OTHER_SUPPORT_DEV2,2025-04-24,0
nicor_acs_combined,REASON_FOR_IABP3,2025-04-24,0
nicor_acs_combined,REASON_FOR_IABP2,2025-04-24,0
nicor_acs_combined,CUMULATIVE_BYPASS_TIME,2025-04-24,0
nicor_acs_combined,6_04_RED_BLOOD_CELL_RBC_TRANSFUSION_TOTAL_UNITS_INTRA_AND_POST_OP,2025-04-24,14.787
nicor_acs_combined,PULMONARY_VALVE_TYPE,2025-04-24,0.28
nicor_acs_combined,REASON_FOR_VAD2,2025-04-24,0
nicor_acs_combined,2_39_HISTORY_OF_POOR_MOBILITY,2025-04-24,91.763
nicor_acs_combined,LEFT_MAIN_STEM_DISEASE,2025-04-24,78.631
nicor_congenital,2_04_ANTENATAL_DIAGNOSIS,2025-04-24,99.831
nicor_congenital,4_05_POST_PROCEDURE_SEIZURES,2025-04-24,97.652
nicor_congenital,2_06B_COMORBIDITY_PRESENT,2025-04-24,99.41
nicor_congenital,7_02_SIZING_BALLOON_USED_FOR_SEPTAL_DEFECT_CLOSURE,2025-04-24,0
nicor_congenital,4_04_DISCHARGE_DESTINATION,2025-04-24,99.073
nicor_congenital,2_09_PRE_PROCEDURE_SUB_PULMONARY_VENTRICULAR_EJECTION_FRACTION,2025-04-24,95.095
nicor_congenital,6_02_PRE_PROCEDURE_SMOKING_STATUS,2025-04-24,35.148
nicor_congenital,3_01_DATE_OF_VISIT,2025-04-24,100
nicor_congenital,7_01_PRE_PROCEDURAL_VALVE_OR_SEPTAL_DEFECT_OR_VESSEL_SIZE,2025-04-24,31.148
nicor_congenital,4_07_DURATION_POST_OP_INTUBATION,2025-04-24,66.472
nicor_congenital,3_14_TOTAL_FLUOROSCOPY_TIME,2025-04-24,55.983
nicor_congenital,3_01B_PROCEDURE_URGENCY,2025-04-24,99.72
nicor_congenital,ProductionDate,2025-04-24,100
nicor_congenital,3_01C_UNPLANNED_REOPERATION,2025-04-24,98.43
nicor_congenital,8_01_PROCEDURE_UNIQUE_ID,2025-04-24,95.413
nicor_congenital,3_07_TYPE_OF_PROCEDURE,2025-04-24,99.977
nicor_congenital,3_16_PROCEDURE_REPORT_OR_COMMENT,2025-04-24,0
nicor_congenital,6_04_HISTORY_OF_PULMONARY_DISEASE,2025-04-24,35.247
nicor_congenital,3_12_TOTAL_CIRCULATORY_ARREST_TIME,2025-04-24,21.197
nicor_congenital,1_09_PATIENT_ADMIN_STATUS,2025-04-24,99.999
nicor_congenital,3_06_FIRST_ASSISTANT_GRADE,2025-04-24,78.591
nicor_congenital,6_03_PRE_PROCEDURE_DIABETES,2025-04-24,35.525
nicor_congenital,1_07_GENDER,2025-04-24,100
nicor_congenital,3_04_FIRST_OPERATOR_GRADE,2025-04-24,99.743
nicor_congenital,3_13_CATHETER_PROCEDURE_DURATION,2025-04-24,57.323
nicor_congenital,3_10_TOTAL_BYPASS_TIME,2025-04-24,32.067
nicor_congenital,6_06_PRE_PROCEDURAL_ISCHAEMIC_HEART_DISEASE,2025-04-24,35.247
nicor_congenital,4_03_DISCHARGE_STATUS,2025-04-24,99.224
nicor_congenital,2_03B_HEIGHT,2025-04-24,96.056
nicor_congenital,7_05_CATHETERISATION_COMPLICATIONS,2025-04-24,55.145
nicor_congenital,6_01_PRE_PROCEDURE_NYHA_STATUS,2025-04-24,35.502
nicor_congenital,4_08_POST_OPERATIVE_COMPLICATIONS,2025-04-24,38.908
nicor_congenital,2_05_PRE_PROCEDURE_SEIZURES,2025-04-24,99.439
nicor_congenital,4_01_DATE_OF_DISCHARGE,2025-04-24,99.192
nicor_congenital,3_08_STERNOTOMY_SEQUENCE,2025-04-24,51.982
nicor_congenital,2_02_PREVIOUS_PROCEDURE,2025-04-24,47.446
nicor_congenital,4_09_ATTRIBUTION_OF_DEATH,2025-04-24,2.319
nicor_congenital,RECORD_CREATED_ON,2025-04-24,100
nicor_congenital,7_03_NUMBER_OF_STENTS_OR_COILS,2025-04-24,36.449
nicor_congenital,3_11_TOTAL_BYPASS_CROSS_CLAMP_TIME,2025-04-24,33.544
nicor_congenital,7_04_CATHETERISATION_COMPLICATION_SEVERITY_RATING,2025-04-24,53.189
nicor_congenital,1_08_ETHNIC_GROUP,2025-04-24,97.025
nicor_congenital,NHS_NUMBER_DEID,2025-04-24,97.631
nicor_congenital,1_03_NHS_NUMBER_DEID,2025-04-24,97.631
nicor_congenital,3_02C_SINGLE_OPERATOR_PROCEDURE,2025-04-24,99.068
nicor_congenital,2_03_WEIGHT,2025-04-24,99.627
nicor_congenital,2_07_COMORBID_CONDITIONS,2025-04-24,70.886
nicor_congenital,3_15_TOTAL_FLUOROSCOPY_DOSE,2025-04-24,56.286
nicor_congenital,3_09_OPERATION_PERFORMED,2025-04-24,99.997
nicor_congenital,2_01_DIAGNOSIS1,2025-04-24,99.778
nicor_congenital,2_08_PRE_PROCEDURE_SYSTEMIC_VENTRICULAR_EJECTION_FRACTION,2025-04-24,94.948
nicor_crm_eps,3_13_MAPPING_ANATOMIC_TECHNIQUES,2025-04-24,93.631
nicor_crm_eps,MONTH_YEAR_OF_BIRTH,2025-04-24,100
nicor_crm_eps,PERSON_ID_DEID,2025-04-24,99.866
nicor_crm_eps,ProductionDate,2025-04-24,100
nicor_crm_eps,4_07_FUNCTIONAL_STATUS_NYHA,2025-04-24,32.866
nicor_crm_eps,3_05_SCRUBBED_OPERATOR_1_GRADE,2025-04-24,93.315
nicor_crm_eps,3_16_TOTAL_FLUOROSCOPY_TIME,2025-04-24,86.147
nicor_crm_eps,4_14_TV_IVC_ISTHMUS,2025-04-24,37.838
nicor_crm_eps,6_01_MONTHS_SINCE_PROCEDURE,2025-04-24,8.541
nicor_crm_eps,2_07_PREVIOUS_ABLATION,2025-04-24,71.243
nicor_crm_eps,4_04_PREVIOUS_ANTIARRHYTHMIC_DRUGS,2025-04-24,37.651
nicor_crm_eps,1_07_SEX,2025-04-24,99.894
nicor_crm_eps,3_21_ABLATION_ENERGY_SOURCE,2025-04-24,85.845
nicor_crm_eps,6_03_OUTCOMES_FREQUENCY_OF_PALPITATIONS,2025-04-24,3.658
nicor_crm_eps,3_12_ABLATION_PROCEDURES,2025-04-24,91.431
nicor_crm_eps,6_05_ANTI_ARRHYTHMICS_AT_FOLLOW_UP,2025-04-24,3.794
nicor_crm_eps,4_01_LA_SIZE,2025-04-24,23.758
nicor_crm_eps,3_25_SEDATION_GA,2025-04-24,92.852
nicor_crm_eps,3_28_ACUTE_ABLATION_COMPLICATIONS,2025-04-24,93.414
nicor_crm_eps,3_02_URGENCY,2025-04-24,97.365
nicor_crm_eps,3_08_SCRUBBED_OPERATOR_2_GRADE,2025-04-24,39.254
nicor_crm_eps,4_03_RHYTHM_AT_START_OF_PROCEDURE,2025-04-24,31.186
nicor_crm_eps,4_16_CS_EPICARDIAL,2025-04-24,37.317
nicor_crm_eps,ICS_OF_RESIDENCE,2025-04-24,96.869
nicor_crm_eps,2_02_PREVIOUS_CARDIAC_SURGERY_OR_TRANSCUTANEOUS_INTERVENTION,2025-04-24,93.629
nicor_crm_eps,2_03_STRUCTURAL_CONGENITAL_HEART_DISEASE,2025-04-24,96.081
nicor_crm_eps,2_05_OTHER_DOCUMENTED_ARRHYTHMIAS_PRE_PROCEDURE,2025-04-24,91.594
nicor_crm_eps,3_20_TOTAL_TIME_OF_ENERGY_APPLICATIONS,2025-04-24,28.705
nicor_crm_eps,3_15_ANTICOAGULATION_DURING_PROCEDURE,2025-04-24,94.189
nicor_crm_eps,5_01_VASCULAR_INTERVENTION_DURING_SAME_ADMISSION,2025-04-24,78.281
nicor_crm_eps,4_12_ROOF,2025-04-24,37.582
nicor_crm_eps,4_13_MITRAL_ISTHMUS,2025-04-24,37.466
nicor_crm_eps,3_11_CONSULTANT_RESPONSIBLE_GRADE,2025-04-24,94.145
nicor_crm_eps,3_17_DOSE_AREA_PRODUCT,2025-04-24,82.283
nicor_crm_eps,3_24_EPICARDIAL_APPROACH,2025-04-24,91.999
nicor_crm_eps,2_04_DOCUMENT_AF_PRE_PROCEDURE,2025-04-24,89.157
nicor_crm_eps,3_26_SUCCESS,2025-04-24,91.83
nicor_crm_eps,4_11_RIPV_ISOLATED,2025-04-24,38.39
nicor_crm_eps,3_18_PROCEDURE_DURATION_SKIN_SKIN,2025-04-24,89.091
nicor_crm_eps,4_08_LSPV_ISOLATED,2025-04-24,38.434
nicor_crm_eps,4_06_EHRA_AF_CLASSIFICATION,2025-04-24,17.646
nicor_crm_eps,6_02_COMPLICATIONS_POST_DISCHARGE,2025-04-24,7.831
nicor_crm_eps,3_22_CONTACT_SENSING,2025-04-24,90.024
nicor_crm_eps,4_19_ABLATED_TO_SR,2025-04-24,0
nicor_crm_eps,CCG_OF_REGISTRATION,2025-04-24,99.23
nicor_crm_eps,3_14_STEERING_TECHNIQUES,2025-04-24,93.383
nicor_crm_eps,ICS_OF_REGISTRATION,2025-04-24,99.212
nicor_crm_eps,3_27_SHOCK_DELIVERED,2025-04-24,89.588
nicor_crm_eps,4_09_LIPV_ISOLATED,2025-04-24,38.424
nicor_crm_eps,GP_PRACTICE_CODE_TRACED,2025-04-24,99.233
nicor_crm_eps,2_01_UNDERLYING_HEART_DISEASE,2025-04-24,96.84
nicor_crm_eps,LSOA_OF_RESIDENCE,2025-04-24,99.779
nicor_crm_eps,CCG_OF_RESIDENCE,2025-04-24,99.915
nicor_crm_eps,3_01_PROCEDURE_DATE,2025-04-24,100
nicor_crm_eps,4_10_RSPV_ISOLATED,2025-04-24,38.421
nicor_crm_eps,LA_OF_REGISTRATION,2025-04-24,99.032
nicor_crm_eps,3_19_ABLATION_ATTEMPTED,2025-04-24,97.718
nicor_crm_eps,6_04_OUTCOMES_DURATION_OF_PALPITATION,2025-04-24,3.625
nicor_crm_eps,3_23_TRANSSEPTAL_APPROACH,2025-04-24,91.063
nicor_crm_eps,LSOA_OF_REGISTRATION,2025-04-24,99.032
nicor_crm_eps,1_09_PATIENT_ADMIN_STATUS,2025-04-24,95.403
nicor_crm_eps,2_06_SYMPTOMS_ABLATION_INDICATION,2025-04-24,96.598
nicor_crm_eps,LA_OF_RESIDENCE,2025-04-24,99.78
nicor_crm_eps,4_15_CS_ENDOCARDIAL,2025-04-24,37.353
nicor_crm_eps,4_05_CURRENT_ANTI_ARRHYTHMIC_DRUGS,2025-04-24,40.265
nicor_crm_eps,4_18_CFAES,2025-04-24,36.996
nicor_crm_eps,4_02_LA_VOLUME,2025-04-24,8
nicor_crm_eps,4_17_OTHER_LINES,2025-04-24,37.331
nicor_crm_pmicd,4_06_NUMBER_OF_CORONARY_SINUS_LEADS_REMOVED_PARTIALLY,2025-04-24,21.618
nicor_crm_pmicd,3_18_PRINCIPAL_REASON_WHY_EXISTING_GENERATOR_WAS_EXPLANTED,2025-04-24,41.637
nicor_crm_pmicd,3_81_INDICATION_FOR_REPLACEMENT_REVISION_REMOVAL_OF_DEFIB2_LEAD,2025-04-24,0.387
nicor_crm_pmicd,3_66_LEAD_MANUFACTURER_LV2,2025-04-24,1.142
nicor_crm_pmicd,3_48_PACING_SITE_AL2,2025-04-24,0.527
nicor_crm_pmicd,4_07_NUMBER_OF_DF_LEADS_REMOVED_COMPLETELY,2025-04-24,21.651
nicor_crm_pmicd,3_79_LOCATION_DEFIB2,2025-04-24,0.014
nicor_crm_pmicd,ICS_OF_REGISTRATION,2025-04-24,99.405
nicor_crm_pmicd,2_04_ECG_DIAGNOSIS_INDICATION,2025-04-24,84.534
nicor_crm_pmicd,3_22_LEAD_INTERVENTION_RV1,2025-04-24,83.049
nicor_crm_pmicd,3_55_ACCESS_LV1,2025-04-24,10.906
nicor_crm_pmicd,PERSON_ID_DEID,2025-04-24,99.934
nicor_crm_pmicd,3_16_GENERATOR_DEVICE_PROCEDURE,2025-04-24,95.005
nicor_crm_pmicd,3_14_DOSE_AREA_PRODUCT,2025-04-24,71.461
nicor_crm_pmicd,2_06_NYHA_STABLE_FUNCTIONAL_STATUS,2025-04-24,49.737
nicor_crm_pmicd,ICS_OF_RESIDENCE,2025-04-24,96.148
nicor_crm_pmicd,6_02_DEVICE_FILE_CLOSURE,2025-04-24,8.674
nicor_crm_pmicd,3_71_LOCATION_DEFIB1,2025-04-24,1.051
nicor_crm_pmicd,2_05_ATRIAL_RHYTHM_AT_IMPLANT,2025-04-24,86.766
nicor_crm_pmicd,3_58_LEAD_MANUFACTURER_LV1,2025-04-24,14.106
nicor_crm_pmicd,3_29_LEAD_CONNECTOR_TYPE_RV1,2025-04-24,67.004
nicor_crm_pmicd,3_61_LEAD_CONNECTOR_TYPE_LV1,2025-04-24,13.308
nicor_crm_pmicd,3_26_LEAD_MANUFACTURER_RV1,2025-04-24,69.348
nicor_crm_pmicd,CCG_OF_REGISTRATION,2025-04-24,99.419
nicor_crm_pmicd,3_54_LEAD_INTERVENTION_LV1,2025-04-24,52.512
nicor_crm_pmicd,3_24_PACING_SITE_RV1,2025-04-24,61.821
nicor_crm_pmicd,3_37_LEAD_CONNECTOR_TYPE_RV2,2025-04-24,1.877
nicor_crm_pmicd,CCG_OF_RESIDENCE,2025-04-24,99.923
nicor_crm_pmicd,3_39_ACCESS_AL1,2025-04-24,45.97
nicor_crm_pmicd,4_03_NUMBER_OF_PACING_LEADS_REMOVED_COMPLETELY,2025-04-24,21.794
nicor_crm_pmicd,4_08_NUMBER_OF_DF_LEADS_REMOVED_PARTIALLY,2025-04-24,21.613
nicor_crm_pmicd,3_69_LEAD_CONNECTOR_TYPE_LV2,2025-04-24,1.102
nicor_crm_pmicd,2_01_DATE_OF_FIRST_IMPLANT,2025-04-24,92.909
nicor_crm_pmicd,3_57_INDICATION_FOR_LV1_LEAD_REVISION_CHANGE_REMOVAL,2025-04-24,7.453
nicor_crm_pmicd,3_33_INDICATION_FOR_RV2_LEAD_REVISION_CHANGE_REMOVAL,2025-04-24,1.536
nicor_crm_pmicd,3_50_LEAD_MANUFACTURER_AL2,2025-04-24,0.605
nicor_crm_pmicd,3_41_INDICATION_FOR_AL1_LEAD_REVISION_CHANGE_REMOVAL,2025-04-24,25.348
nicor_crm_pmicd,3_72_MAIN_INDICATION_FOR_NEW_ADDITIONAL_NONPACING_DEFIB1_LEAD,2025-04-24,1.897
nicor_crm_pmicd,3_53_LEAD_CONNECTOR_TYPE_AL2,2025-04-24,0.577
nicor_crm_pmicd,3_83_LEAD_MODEL_DEFIB2,2025-04-24,0.027
nicor_crm_pmicd,3_11_INTERVENTION_CATEGORY,2025-04-24,93.792
nicor_crm_pmicd,3_30_LEAD_INTERVENTION_RV2,2025-04-24,35.508
nicor_crm_pmicd,3_80_INDICATION_FOR_NEW_ADDITIONAL_NONPACING_DEFIB2_LEAD,2025-04-24,0.519
nicor_crm_pmicd,4_02_METHODS_USED,2025-04-24,0.746
nicor_crm_pmicd,3_23_VENTRICULAR_LEAD_IMPLANT_APPROACH,2025-04-24,58.852
nicor_crm_pmicd,2_08_ICD_INDICATION,2025-04-24,47.832
nicor_crm_pmicd,3_45_LEAD_CONNECTOR_TYPE_AL1,2025-04-24,52.232
nicor_crm_pmicd,2_10_QRS_MORPHOLOGY_IF_GREATER_THAN_120MS,2025-04-24,42.907
nicor_crm_pmicd,3_78_LEAD_INTERVENTION_DEFIB2,2025-04-24,31.818
nicor_crm_pmicd,3_62_LEAD_INTERVENTION_LV2,2025-04-24,37.188
nicor_crm_pmicd,LA_OF_RESIDENCE,2025-04-24,99.858
nicor_crm_pmicd,2_09_PREDEVICE_ABLATION_QRS_DURATION,2025-04-24,42.388
